Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
745363,https://www.tiktok.com/@lifewithjklm/video/7580383763863997704,"From emoji ➜ to real-life Coke Emoji Cup! 🥤Nakakakilig yung experience, bestie lalo with my go-to Italian B.M.T. + cookies + ice-cold Coke combo 😍 Don’t miss out! Join the Coke Emoji Cup promo na bestie! Available in select stores such as @Subway® Philippines from November 15 to December 15, 2025 only! 📍Subway - Belmont Hotel, Newport Blvd, Newport City, Pasay City #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",516,57,9,91,8060,,,
927912,https://www.tiktok.com/@jmalicd/video/7584051636385877266,"Celebrate the holidays with ice-cold Coca-Cola — mas nagiging special ang moments kapag may Coke sa tabi. ❤️✨ Promo extended until Dec 30, 2025!  Available in select stores only @Domino’s  #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup  DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",117,1,1,2,8045,,,
738588,https://www.tiktok.com/@itsirishdiy/video/7580710268850720021,Season’s getting sweeter 🥤 Don’t miss the NEW limited-edition Coke Emoji Cup! Join the Emoji Cup promo and score exciting prizes! Available in select stores only. #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025,491,0,3,14,7966,,,
3388173,https://www.tiktok.com/@ruruoshiro/video/7577802192921349384,"Nakuha ko na… ikaw na next? 😉✨ Pa-ending na ang Sip The Season With Coke Emoji Cup 2025 — don’t miss your chance to win the Limited Edition Emoji Cup! after ordering participating Coca-Cola Combo meal sa @mcdoph, scan the QR code, upload your receipt, and play the Emoji Cup Game! Available in select VisMin stores only DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025  #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup",626,21,5,12,7936,,,
184632,https://www.tiktok.com/@dennyfll/video/7580326076111523092,"I won a Coke Emoji Cup just by eating my fave participating Coke combo meal 🤯😍 Kaya bestie wag ka magpahuli join now malay mo manalo kadin! 🥰🫶🏼 

Available in select stores until Dec 15 only.

#CokeEmojiCup #PaskongCocaCola #CocaColaPH #RefreshTheHolidays

DOH-FDA CFRR Permit No. 1498 s. 2025 
SIP THE SEASON WITH COKE EMOJI CUP 2025",711,7,4,19,7895,,,
930874,https://www.tiktok.com/@meetmarielle/video/7584001619931434256,"I got my own limited edition Coca-Cola Emoji Cup simply after playing the emoji game! 🥤❤️ Try it now, so you can get a chance to win this and enjoy your holidays with the limited edition Emoji Cup! ❤️ Available in select stores. The promo extended until December 30! #CokeEmojiCup #PaskongCocaCola #CocaColaPH #RefreshTheHolidays DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",660,2,7,25,7861,,,
1288127,https://www.tiktok.com/@cjladaga/video/7580314498972585234,This is your last chance to win a limited edition #CokeEmojiCup Purchase any eligible Coke Combo Meals at Wendy’s and get a chance to win amazing prizes Available in select stores only. Promo runs from November 15 to December 15. 🥤🍗🍟 DOH-FDA CFRR Permit No. 1498 s. 2025  SIP THE SEASON WITH COKE EMOJI CUP 2025 #CocaColaPH #RefreshTheHolidays #PaskongCocaCola,810,13,7,22,7783,,,
1263360,https://www.tiktok.com/@izanamigz1/video/7580372635201113362,"Wanna know how to get the chance to win the limited edition Coke Emoji Cup while satisfying your cravings?   Grab any Coca-Cola combo meal at participating restaurants like @Chowking PH and play the emoji game. Who knows? You might just take home a limited-edition Coke Emoji Cup. Promo runs until December 15, 2025—don’t miss it! Available in select stores only. #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup DOH-FDA CFRR Permit No. 1498 s.2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",664,2,52,16,7729,,,
335548,https://www.tiktok.com/@erickasallador/video/7578334304921603344,"May Coke Emoji Cup na ba ang lahat? Kung wala pa, make sure to keep playing the Coke Emoji Cup Game for more chances of winning!  Available in select stores only until Dec 15.  DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025 #CocaColaPH #PaskongCocaCola #CokeEmojiCup #RefreshTheHolidays ",590,15,6,25,7712,,,
996156,https://www.tiktok.com/@camaeeeqt_/video/7580038318298123528,Christmas rush is REAL 😅🎁 But at least I secured the cutest holiday must-have — the Limited Edition Coke Emoji Cup!🤭🤝🏻 Visit partner restaurants (like Shakey’s!) and order a participating Coke Combo Meal for a chance to win yours! Available until Dec 15 only 🤭 @Coca-Cola  #PaskongCocaCola #CokeEmojiCup #RefreshTheHolidays #CocaColaPH DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025,600,73,278,33,7688,,,
686894,https://www.tiktok.com/@.kality/video/7579558227226922248,Coke Emoji Cup is here! Go to the nearest participating stores and join the Coke Emoji Cup Game for a chance to win a Limited Edition Coke Emoji Cup or Meal Vouchers! Available in select stores only. #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025,202,2,3,7,7674,,,
1290870,https://www.tiktok.com/@allaboutra12/video/7583344117195885832,"Christmas made sweeter with every sip 🎄🥤Grab the Coke Emoji Cup at participating Domino's stores! Extended until December 30,2025. Available in select stores  #RefreshTheHolidays #CokeEmojiCup #PaskongCocaCola #CocaColaPH DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025 ",646,0,6,20,7671,,,
3383518,https://www.tiktok.com/@khelkael/video/7582569055043816725,Christmas gift hunting is real. Pagod na ako kaya nag-McDo break ako and ended up joining the Coke Emoji Cup promo 🥤. Ang cute talaga ng cup! 😍 Try niyo rin and keep playing for a chance to win free meal vouchers and the limited-edition cup. Sip the season! 🎄🥤✨ Promo is extended until December 30! Promo is available in select stores only. DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025 #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup,796,3,3,20,7641,,,
1345543,https://www.tiktok.com/@jors_medina/video/7582434498940275988,"kaw nalang ba ang walang Coke Emoji Cup? Limited time lang ‘to, so don’t miss out! Head over to @wendysph or any participating partner store and join the game to get your own Coke Emoji Cup! Available in select stores only. #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",655,23,9,29,7620,,,
744017,https://www.tiktok.com/@rei_tenepre/video/7584003110117444872,Don't miss your chance! 🔥Grab a participating Coca-Cola combo meal at @mcdoph and join the Coke Emoji Cup promo before it ends. Limited-edition cup up for grabs! 🥤✨Play now! Available in select VisMin Mcdonald's store until Dec 30 only. #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup  DOH-FDA CRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025,541,3,10,21,7529,,,
1011684,https://www.tiktok.com/@xoxo.jannna/video/7580543621292641544,Here’s how you can win your Coca-Cola Limited Edition emoji cup! 🎄⭐️🥤 Available in selected @Jollibee stores only. #CokeEmojiCup #CocaColaPH #PaskongCocaCola #RefreshTheHolidays DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025,574,0,3,9,7529,,,
1376470,https://www.tiktok.com/@neilpatricksaulog/video/7580325393446538516,"I'm so excited for this and all you need to do is grab a participating Coke combo meal for a chance to win awesome prizes, including food vouchers and the collectible Coke Emoji Cup! It's the perfect way to add some cheer to your meals and to add this as your pang gift this christmas  Get yours while you can! This promo is only available in selected stores until December 15th. Go go go! @Wendy’s Philippines   #CocaColaPH #RefreshTheHolidays #CokeEmojiCup #PaskongCocaCola DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",13,4,102,6,7522,,,
